Client_ID,Investment_Type,Amount,Returns,Risk_Level
4180,Stock,86.9000015258789,28.5452958487326,High
4181,Stock,88.1500015258789,25.693353393797576,High
4182,Stock,89.27999877929688,25.893242611855094,High
4183,Stock,91.79000091552734,26.115242239694346,High
4184,Stock,92.7300033569336,28.262512138409416,High
4185,Stock,91.83000183105467,29.629840639308092,High
4186,Stock,90.04000091552734,29.613503931053923,High
4187,Stock,90.25,28.645342590296718,High
4188,Stock,90.13999938964844,29.31264987048301,High
4189,Stock,92.83000183105467,26.286829594348355,High
4190,Stock,93.68000030517578,28.277246192292832,High
4191,Stock,92.5,26.87565293164806,High
4192,Stock,92.41999816894533,28.33998870823503,High
4193,Stock,92.95999908447266,27.35853030542647,High
4194,Stock,97.04000091552734,28.026774119062875,High
4195,Stock,97.5,26.78979496288283,High
4196,Stock,98.26000213623048,25.947456433726472,High
4197,Stock,97.0,27.159282654317845,High
4198,Stock,96.9499969482422,28.759152133411348,High
4199,Stock,97.8000030517578,21.63228188446108,High
4200,Stock,104.87999725341795,26.355379632405818,High
4201,Stock,106.5999984741211,27.175627978742828,High
4202,Stock,107.5199966430664,28.925279685445926,High
4203,Stock,106.25,26.60669794378664,High
4204,Stock,105.93000030517578,26.924958316981453,High
4205,Stock,108.02999877929688,29.09534480427475,High
4206,Stock,107.62000274658205,24.911914591445683,High
4207,Stock,108.7699966430664,28.593732157549884,High
4208,Stock,109.16000366210938,27.04032453404347,High
4209,Stock,111.61000061035156,27.624693205384215,High
4210,Stock,112.70999908447266,28.9507133647079,High
4211,Stock,115.4000015258789,27.377652446850025,High
4212,Stock,116.33000183105467,28.557272404200297,High
4213,Stock,115.30999755859376,28.979269154181576,High
4214,Stock,114.54000091552734,27.9304997550972,High
4215,Stock,115.0500030517578,28.799501127050732,High
4216,Stock,113.26000213623048,28.751072837793878,High
4217,Stock,113.9800033569336,29.10569624202163,High
4218,Stock,111.4000015258789,28.03914073753715,High
4219,Stock,112.91000366210938,29.43063896284353,High
4220,Stock,111.62000274658205,26.20113899918477,High
4221,Stock,114.83000183105467,28.51996909918768,High
4222,Stock,115.93000030517578,28.95008022477023,High
4223,Stock,114.29000091552734,29.64930721287058,High
4224,Stock,113.22000122070312,26.838343200930602,High
4225,Stock,115.11000061035156,28.87776466404709,High
4226,Stock,113.94000244140624,27.172741890667833,High
4227,Stock,115.25,27.28383429662381,High
4228,Stock,115.13999938964844,29.338056076432334,High
4229,Stock,115.83999633789062,23.689593568921232,High
4230,Stock,119.86000061035156,29.230206077655968,High
4231,Stock,117.51000213623048,28.11696085830367,High
4232,Stock,113.11000061035156,28.7008712007208,High
4233,Stock,114.29000091552734,26.993519016959066,High
4234,Stock,116.08000183105467,28.134835495521155,High
4235,Stock,116.23999786376952,28.180212735043824,High
4236,Stock,116.27999877929688,28.553118125750686,High
4237,Stock,118.4000015258789,22.961477192908784,High
4238,Stock,119.81999969482422,28.747084344294827,High
4239,Stock,120.12000274658205,26.248049471653406,High
4240,Stock,121.05999755859376,27.37056006254715,High
4241,Stock,122.1999969482422,27.15291900809757,High
4242,Stock,123.26000213623048,26.50540946699008,High
4243,Stock,124.51000213623048,27.818767719238462,High
4244,Stock,124.08999633789062,28.664093604815356,High
4245,Stock,124.51000213623048,27.626257306058804,High
4246,Stock,126.44000244140624,27.691884039523806,High
4247,Stock,126.1999969482422,29.204934338689338,High
4248,Stock,124.08999633789062,27.014542220967197,High
4249,Stock,122.88999938964844,28.42885635885748,High
4250,Stock,122.93000030517578,27.840525050709175,High
4251,Stock,123.37999725341795,27.764039267008457,High
4252,Stock,121.6999969482422,28.273494876647202,High
4253,Stock,119.86000061035156,29.230206077655968,High
4254,Stock,117.62999725341795,28.932515138365773,High
4255,Stock,115.66999816894533,27.845930164411804,High
4256,Stock,114.4499969482422,29.21383494758858,High
4257,Stock,115.55999755859376,28.925251225271158,High
4258,Stock,116.0,24.621750106553883,High
4259,Stock,114.88999938964844,29.113284806161964,High
4260,Stock,114.95999908447266,26.294907271787764,High
4261,Stock,116.23999786376952,28.651839995163236,High
4262,Stock,114.2300033569336,28.104439776255486,High
4263,Stock,112.47000122070312,28.051491374831627,High
4264,Stock,112.31999969482422,29.20001428729271,High
4265,Stock,110.06999969482422,27.39363712399389,High
4266,Stock,111.04000091552734,25.85834411177258,High
4267,Stock,112.72000122070312,27.90824676507479,High
4268,Stock,113.08000183105467,27.66711299327235,High
4269,Stock,113.33999633789062,28.12842218512188,High
4270,Stock,113.61000061035156,27.608269061835948,High
4271,Stock,114.1500015258789,28.01472088063126,High
4272,Stock,112.7699966430664,28.201218732119273,High
4273,Stock,110.80999755859376,28.503072146198893,High
4274,Stock,108.8000030517578,29.112566213648964,High
4275,Stock,108.29000091552734,27.281129710958812,High
4276,Stock,107.7699966430664,27.445930370253414,High
4277,Stock,106.66000366210938,28.57858533150088,High
4278,Stock,106.12000274658205,29.09475637744402,High
4279,Stock,101.58999633789062,28.654148311455874,High
4280,Stock,99.31999969482422,28.75467472462,High
4281,Stock,99.77999877929688,29.221481510025306,High
4282,Stock,98.1999969482422,29.33810145577929,High
4283,Stock,97.08000183105467,29.338036114513383,High
4284,Stock,95.0,28.674389778252902,High
4285,Stock,94.0,25.97428955491825,High
4286,Stock,96.58999633789062,28.09147781126034,High
4287,Stock,95.51000213623048,26.00037884598121,High
4288,Stock,95.83999633789062,27.976001277932355,High
4289,Stock,96.51000213623048,29.08395484444987,High
4290,Stock,95.37999725341795,25.46066347904755,High
4291,Stock,94.41000366210938,28.450651242149018,High
4292,Stock,93.6999969482422,26.032692191849684,High
4293,Stock,92.19000244140624,28.097539421956867,High
4294,Stock,90.5500030517578,28.086230225992033,High
4295,Stock,90.70999908447266,26.628808622934695,High
4296,Stock,92.9000015258789,25.930330470459822,High
4297,Stock,93.29000091552734,27.75048858314961,High
4298,Stock,92.88999938964844,26.47619803466189,High
4299,Stock,92.66000366210938,28.5286063258669,High
4300,Stock,92.5199966430664,26.6421746212728,High
4301,Stock,92.2699966430664,28.098057294532534,High
4302,Stock,92.51000213623048,26.925473617746327,High
4303,Stock,92.75,24.80695974625754,High
4304,Stock,93.31999969482422,28.296656384730152,High
4305,Stock,94.1500015258789,25.757540553358783,High
4306,Stock,95.37000274658205,27.149604463502147,High
4307,Stock,93.87000274658205,28.681639902896787,High
4308,Stock,93.16000366210938,28.076693288938635,High
4309,Stock,90.66000366210938,27.932577106020716,High
4310,Stock,90.43000030517578,27.874349817690568,High
4311,Stock,91.0199966430664,25.61755453017926,High
4312,Stock,91.33000183105467,25.748753469412943,High
4313,Stock,94.5199966430664,26.923443769725935,High
4314,Stock,95.58999633789062,26.681863428330786,High
4315,Stock,96.62999725341795,26.150959990318658,High
4316,Stock,95.88999938964844,28.682508968668863,High
4317,Stock,94.5,27.414869647788727,High
4318,Stock,93.66999816894533,27.632753245600295,High
4319,Stock,93.1500015258789,27.220465713946023,High
4320,Stock,93.75,26.85545982781395,High
4321,Stock,93.2300033569336,27.64120411281538,High
4322,Stock,94.8000030517578,25.248074451970243,High
4323,Stock,95.95999908447266,26.45612612003031,High
4324,Stock,97.18000030517578,27.671751421320046,High
4325,Stock,96.18000030517578,28.282646452698508,High
4326,Stock,94.5500030517578,28.11304676743187,High
4327,Stock,94.0999984741211,28.640742523476337,High
4328,Stock,91.1500015258789,25.945462275489373,High
4329,Stock,93.20999908447266,27.00596824731504,High
4330,Stock,94.8499984741211,27.23378974591475,High
4331,Stock,96.75,27.003147332959305,High
4332,Stock,98.12000274658205,24.26484342812444,High
4333,Stock,100.3499984741211,28.04650223693131,High
4334,Stock,100.0,27.574643215949322,High
4335,Stock,99.81999969482422,28.37553464021146,High
4336,Stock,96.72000122070312,27.288281165752597,High
4337,Stock,99.0,26.19876459474899,High
4338,Stock,100.75,27.12039165255689,High
4339,Stock,102.33000183105467,27.588182885491364,High
4340,Stock,102.16999816894533,28.308326467579466,High
4341,Stock,102.3000030517578,27.107528784756706,High
4342,Stock,102.12000274658205,27.598249878241347,High
4343,Stock,102.5500030517578,27.405846318686113,High
4344,Stock,102.91000366210938,28.28645215433916,High
4345,Stock,103.0500030517578,28.62295051057433,High
4346,Stock,102.5999984741211,27.615835348842417,High
4347,Stock,102.8000030517578,27.728777685015526,High
4348,Stock,103.13999938964844,26.10626840811191,High
4349,Stock,104.75,28.026079298111796,High
4350,Stock,103.66999816894533,27.492982986998076,High
4351,Stock,103.6500015258789,28.190988311226693,High
4352,Stock,102.2300033569336,25.37470918278315,High
4353,Stock,104.58000183105467,28.06153974935736,High
4354,Stock,104.1999969482422,27.146713546950323,High
4355,Stock,105.04000091552734,27.564440514260312,High
4356,Stock,103.9499969482422,27.21715125198158,High
4357,Stock,105.30999755859376,27.662495503943553,High
4358,Stock,105.54000091552734,27.111666971734543,High
4359,Stock,106.79000091552734,24.487455227734777,High
4360,Stock,110.01000213623048,24.1749803178188,High
4361,Stock,113.5500030517578,25.096794517913505,High
4362,Stock,114.54000091552734,28.003045883414902,High
4363,Stock,115.0199966430664,26.325360829026955,High
4364,Stock,116.69000244140624,26.47949321512433,High
4365,Stock,117.68000030517578,24.98395013721083,High
4366,Stock,120.4800033569336,27.230196624211917,High
4367,Stock,119.51000213623048,27.74266569470428,High
4368,Stock,118.75,26.951439573600812,High
4369,Stock,119.0199966430664,28.159474789118605,High
4370,Stock,116.23999786376952,26.645106139338942,High
4371,Stock,116.55999755859376,27.983838155032526,High
4372,Stock,114.9000015258789,26.290991899523842,High
4373,Stock,113.5,28.159482602291863,High
4374,Stock,111.9000015258789,26.82216716519762,High
4375,Stock,113.72000122070312,26.480080469306994,High
4376,Stock,113.2300033569336,27.6522252357814,High
4377,Stock,116.4000015258789,27.65501475454442,High
4378,Stock,117.08999633789062,27.984646399010494,High
4379,Stock,116.22000122070312,26.32261034869022,High
4380,Stock,117.93000030517578,26.053822567822145,High
4381,Stock,118.58000183105467,27.375345636093325,High
4382,Stock,118.1500015258789,26.75410150047311,High
4383,Stock,119.0199966430664,27.50602703879667,High
4384,Stock,119.05999755859376,27.070865960925154,High
4385,Stock,120.75,26.85677269040626,High
4386,Stock,119.88999938964844,27.828987827377194,High
4387,Stock,120.75,24.299269909040586,High
4388,Stock,122.3499984741211,27.25463998915095,High
4389,Stock,123.0500030517578,26.241009626884633,High
4390,Stock,123.19000244140624,26.152377336142823,High
4391,Stock,123.0199966430664,27.53746084571827,High
4392,Stock,121.91999816894533,27.27217411464462,High
4393,Stock,118.12000274658205,27.211753136863802,High
4394,Stock,119.7699966430664,28.159531645421843,High
4395,Stock,118.6500015258789,27.014101849156667,High
4396,Stock,118.37999725341795,27.022107685890827,High
4397,Stock,119.66000366210938,25.300825580162602,High
4398,Stock,122.36000061035156,25.603525363454445,High
4399,Stock,123.05999755859376,27.9619074667823,High
4400,Stock,122.11000061035156,26.124751841551802,High
4401,Stock,124.3000030517578,26.180005422899814,High
4402,Stock,117.97000122070312,28.148633068948364,High
4403,Stock,115.26000213623048,28.14837170949532,High
4404,Stock,113.83999633789062,25.6106469944586,High
4405,Stock,116.3000030517578,27.13197263184741,High
4406,Stock,115.08000183105467,26.629962101089287,High
4407,Stock,113.87999725341795,27.755612366339555,High
4408,Stock,113.91000366210938,26.46092643073929,High
4409,Stock,114.2300033569336,26.378283640941913,High
4410,Stock,117.19000244140624,26.957009604720856,High
4411,Stock,117.37000274658205,27.37812428456043,High
4412,Stock,116.83000183105467,27.212148319366392,High
4413,Stock,118.2699966430664,25.986424866078494,High
4414,Stock,118.5,25.57386743026287,High
4415,Stock,118.37999725341795,28.127023621781944,High
4416,Stock,116.56999969482422,24.666624836599617,High
4417,Stock,118.5199966430664,27.392615507951596,High
4418,Stock,117.69000244140624,27.50998965181099,High
4419,Stock,118.06999969482422,27.26261473491625,High
4420,Stock,116.1999969482422,27.202320257816094,High
4421,Stock,116.0,26.387186544548413,High
4422,Stock,116.1999969482422,26.529447824576074,High
4423,Stock,116.13999938964844,27.147590145589056,High
4424,Stock,115.62000274658205,26.10228396357662,High
4425,Stock,117.04000091552734,25.66425086146717,High
4426,Stock,118.08000183105467,27.60753525969238,High
4427,Stock,117.58999633789062,26.638288110487064,High
4428,Stock,118.3000030517578,26.485002835056008,High
4429,Stock,120.02999877929688,24.042656444216146,High
4430,Stock,124.48999786376952,24.342254160591352,High
4431,Stock,126.80999755859376,27.177075433180853,High
4432,Stock,126.62000274658205,24.568601033547118,High
4433,Stock,125.62999725341795,24.826281405134303,High
4434,Stock,127.4000015258789,27.47825546596368,High
4435,Stock,127.11000061035156,27.56813715761438,High
4436,Stock,124.56999969482422,25.502613414502935,High
4437,Stock,125.33999633789062,27.435350770671175,High
4438,Stock,124.79000091552734,24.84709422934043,High
4439,Stock,129.6199951171875,25.640974443552583,High
4440,Stock,130.07000732421875,26.770409706584207,High
4441,Stock,130.32000732421875,23.643009368500266,High
4442,Stock,132.8800048828125,26.30658327956595,High
4443,Stock,132.6999969482422,27.282591840553454,High
4444,Stock,133.27000427246094,26.620734787324157,High
4445,Stock,134.1300048828125,24.608340763116125,High
4446,Stock,136.1300048828125,26.68772350106734,High
4447,Stock,135.66000366210938,27.177727038942663,High
4448,Stock,135.1199951171875,27.17596083280554,High
4449,Stock,137.89999389648438,24.73290342455287,High
4450,Stock,139.6199951171875,26.360361274784474,High
4451,Stock,141.24000549316406,24.78235256054225,High
4452,Stock,143.33999633789062,25.336166337835785,High
4453,Stock,144.80999755859375,26.960777919829827,High
4454,Stock,144.05999755859375,26.826003000880487,High
4455,Stock,143.3000030517578,26.593576143443016,High
4456,Stock,143.69000244140625,27.211076556218067,High
4457,Stock,143.83999633789062,24.790085946017772,High
4458,Stock,145.91000366210938,26.54296877455425,High
4459,Stock,146.25999450683594,26.2373779677053,High
4460,Stock,147.75999450683594,25.796453195942277,High
4461,Stock,146.6199951171875,26.839725466477038,High
4462,Stock,148.17999267578125,25.692786729206368,High
4463,Stock,149.1699981689453,25.971572652997832,High
4464,Stock,149.0,26.548174541457353,High
4465,Stock,150.35000610351562,26.566100613322917,High
4466,Stock,150.9600067138672,26.545335984565376,High
4467,Stock,151.7899932861328,25.697119457833818,High
4468,Stock,153.27999877929688,26.594207875530017,High
4469,Stock,153.6199951171875,25.727779508448993,High
4470,Stock,154.0800018310547,26.869020615331497,High
4471,Stock,155.25,24.88339051166408,High
4472,Stock,154.55999755859375,27.108428821308213,High
4473,Stock,149.8000030517578,26.70483874267171,High
4474,Stock,152.0500030517578,25.92880679165758,High
4475,Stock,147.60000610351562,27.575124581450588,High
4476,Stock,146.7100067138672,26.077643519268882,High
4477,Stock,147.75999450683594,23.923751743469772,High
4478,Stock,149.75999450683594,27.18615909027293,High
4479,Stock,147.22000122070312,24.38945195765049,High
4480,Stock,149.7100067138672,25.121868078068516,High
4481,Stock,152.8000030517578,27.05316467516623,High
4482,Stock,152.8000030517578,26.088677706523246,High
4483,Stock,154.5,25.464554598447116,High
4484,Stock,152.00999450683594,26.379676904998377,High
4485,Stock,152.36000061035156,26.40624449112576,High
4486,Stock,150.4600067138672,26.021948073658187,High
4487,Stock,150.5800018310547,26.07261700036576,High
4488,Stock,152.16000366210938,25.65024781125469,High
4489,Stock,151.3000030517578,24.278448180887374,High
4490,Stock,150.88999938964844,26.298882698510358,High
4491,Stock,147.82000732421875,26.314606366521986,High
4492,Stock,149.25,26.44067912732676,High
4493,Stock,145.3699951171875,27.17740306127864,High
4494,Stock,145.61000061035156,26.327287818719945,High
4495,Stock,144.67999267578125,25.94137938431465,High
4496,Stock,144.8699951171875,25.736721010608466,High
4497,Stock,145.86000061035156,25.482794208648592,High
4498,Stock,147.1300048828125,27.168930319958918,High
4499,Stock,144.60000610351562,25.932069814149155,High
4500,Stock,144.77000427246094,25.530014571840788,High
4501,Stock,142.17999267578125,26.095282585187217,High
4502,Stock,142.24000549316406,26.519036438361855,High
4503,Stock,140.33999633789062,24.220913155846947,High
4504,Stock,141.83999633789062,25.435237371381035,High
4505,Stock,144.07000732421875,25.05944838206225,High
4506,Stock,147.24000549316406,25.297048277011896,High
4507,Stock,148.22000122070312,26.46099531858158,High
4508,Stock,147.00999450683594,25.386512933674666,High
4509,Stock,145.52999877929688,26.378538110948753,High
4510,Stock,142.13999938964844,25.456239578884038,High
4511,Stock,138.0500030517578,24.879473590749424,High
4512,Stock,137.4199981689453,26.103314757532804,High
4513,Stock,137.85000610351562,26.388480552888677,High
4514,Stock,137.2899932861328,25.153288640418207,High
4515,Stock,139.9199981689453,24.49904149229457,High
4516,Stock,142.9499969482422,26.320133348219333,High
4517,Stock,143.75,26.29881840864801,High
4518,Stock,143.07000732421875,26.26830396551412,High
4519,Stock,143.91000366210938,26.134399476165605,High
4520,Stock,144.55999755859375,25.871400077391797,High
4521,Stock,142.39999389648438,26.998888526373786,High
4522,Stock,140.38999938964844,24.282479195690758,High
4523,Stock,145.05999755859375,26.914968264088916,High
4524,Stock,145.63999938964844,24.778710967527367,High
4525,Stock,147.5500030517578,25.67856521787728,High
4526,Stock,148.39999389648438,25.611751645115493,High
4527,Stock,148.25,26.937908459585795,High
4528,Stock,147.5,25.821277623742635,High
4529,Stock,147.05999755859375,25.001632603351574,High
4530,Stock,149.5,23.054161250085343,High
4531,Stock,153.7899932861328,25.698601776892293,High
4532,Stock,153.9600067138672,26.766251174230042,High
4533,Stock,155.0,24.62926979638096,High
4534,Stock,157.52000427246094,26.081606793085392,High
4535,Stock,158.52999877929688,25.445325494999295,High
4536,Stock,158.52999877929688,26.539601577825913,High
4537,Stock,154.6199951171875,24.93189462159843,High
4538,Stock,155.2899932861328,24.437638763865383,High
4539,Stock,159.91000366210938,26.162239794478044,High
4540,Stock,159.41000366210938,24.092067479725497,High
4541,Stock,161.0,24.201190160330516,High
4542,Stock,162.07000732421875,26.777678987165043,High
4543,Stock,159.7899932861328,23.863142543193025,High
4544,Stock,160.5,25.860165821239434,High
4545,Stock,157.5500030517578,26.1848099851893,High
4546,Stock,156.33999633789062,24.133517673724896,High
4547,Stock,160.58999633789062,22.646140701033467,High
4548,Stock,165.2899932861328,25.120168526432106,High
4549,Stock,163.19000244140625,26.692354630366616,High
4550,Stock,161.07000732421875,26.166685640881752,High
4551,Stock,161.07000732421875,23.153669257829986,High
4552,Stock,162.91000366210938,26.777746283964188,High
4553,Stock,162.89999389648438,25.850653129823293,High
4554,Stock,163.0500030517578,25.93585849836004,High
4555,Stock,161.50999450683594,26.746252893327956,High
4556,Stock,154.83999633789062,26.320434660263437,High
4557,Stock,152.3000030517578,25.182687343378714,High
4558,Stock,148.7100067138672,25.044958328864002,High
4559,Stock,151.5500030517578,25.53470847946111,High
4560,Stock,150.75,26.024764606508416,High
4561,Stock,152.61000061035156,26.04222924553798,High
4562,Stock,151.0,26.575946922688725,High
4563,Stock,151.6999969482422,26.74374444242592,High
4564,Stock,149.89999389648438,25.92866152552454,High
4565,Stock,149.27999877929688,25.816294609199016,High
4566,Stock,151.5,25.34587763698618,High
4567,Stock,152.8800048828125,26.01889224835213,High
4568,Stock,153.1699981689453,23.73985653021606,High
4569,Stock,154.6699981689453,25.841719768253512,High
4570,Stock,156.11000061035156,25.499196281107306,High
4571,Stock,158.5500030517578,25.550163025475413,High
4572,Stock,161.16000366210938,25.354333287995,High
4573,Stock,159.42999267578125,26.144638649667083,High
4574,Stock,159.5,25.215434679850496,High
4575,Stock,161.5,24.807174435249184,High
4576,Stock,162.5800018310547,25.412383887372727,High
4577,Stock,163.8800048828125,24.978079461791005,High
4578,Stock,165.47999572753906,26.190715835706392,High
4579,Stock,164.44000244140625,26.32461179769288,High
4580,Stock,163.69000244140625,25.08900457138113,High
4581,Stock,164.27000427246094,26.02599233654759,High
4582,Stock,162.02000427246094,25.891940925723688,High
4583,Stock,162.3300018310547,26.707406298865795,High
4584,Stock,162.42999267578125,25.54879030427119,High
4585,Stock,164.8800048828125,24.8098181107931,High
4586,Stock,166.4600067138672,25.90807971280032,High
4587,Stock,166.44000244140625,25.369353468939458,High
4588,Stock,164.47000122070312,26.546978926928894,High
4589,Stock,162.0500030517578,25.699539757397645,High
4590,Stock,162.8300018310547,26.777722428629797,High
4591,Stock,162.02000427246094,26.699464338632158,High
4592,Stock,160.5500030517578,25.89158155337082,High
4593,Stock,160.9499969482422,24.648012985680868,High
4594,Stock,162.92999267578125,26.46727505967287,High
4595,Stock,160.07000732421875,26.249195248253482,High
4596,Stock,160.02999877929688,26.288336037862432,High
4597,Stock,158.52999877929688,26.705560567621266,High
4598,Stock,157.77999877929688,25.371086908629763,High
4599,Stock,156.50999450683594,26.301337813851244,High
4600,Stock,157.1999969482422,25.027764033807376,High
4601,Stock,158.0,26.26607349699519,High
4602,Stock,157.75,26.665059610649326,High
4603,Stock,152.92999267578125,26.537287228488708,High
4604,Stock,151.4499969482422,25.11609139271098,High
4605,Stock,152.08999633789062,25.10503217472283,High
4606,Stock,151.3300018310547,25.707243726956857,High
4607,Stock,153.52000427246094,25.359280316115466,High
4608,Stock,154.35000610351562,25.243938556505785,High
4609,Stock,155.57000732421875,25.886302921227543,High
4610,Stock,153.4199981689453,23.75818951391421,High
4611,Stock,157.16000366210938,24.525560585718686,High
4612,Stock,162.55999755859375,24.397464907899913,High
4613,Stock,163.77999877929688,25.391865423575876,High
4614,Stock,163.07000732421875,26.155164999287596,High
4615,Stock,162.9600067138672,25.570438983725424,High
4616,Stock,165.19000244140625,24.97966145250997,High
4617,Stock,165.66000366210938,25.04335234816773,High
4618,Stock,165.63999938964844,24.55209868905366,High
4619,Stock,166.8800048828125,25.693904517138627,High
4620,Stock,164.02999877929688,22.113486262918627,High
4621,Stock,164.72000122070312,25.96645924479332,High
4622,Stock,162.97000122070312,26.371810208044188,High
4623,Stock,161.16000366210938,25.47640615894917,High
4624,Stock,161.0399932861328,25.398402078630905,High
4625,Stock,159.42999267578125,26.039695299237703,High
4626,Stock,156.57000732421875,25.061810454116028,High
4627,Stock,157.55999755859375,25.22731733737391,High
4628,Stock,157.52000427246094,25.455885463514978,High
4629,Stock,155.4600067138672,25.251908948759382,High
4630,Stock,156.08999633789062,26.00044083773458,High
4631,Stock,154.22000122070312,26.3471959492739,High
4632,Stock,153.0,26.33051043810205,High
4633,Stock,152.8300018310547,25.05439207881776,High
4634,Stock,156.0,24.76422471144445,High
4635,Stock,157.52000427246094,24.413061403937984,High
4636,Stock,157.5,24.818452861955613,High
4637,Stock,157.50999450683594,26.275537275723398,High
4638,Stock,157.5,22.67217289375583,High
4639,Stock,155.99000549316406,24.511996794318442,High
4640,Stock,156.67999267578125,24.77108588919409,High
4641,Stock,158.25,25.16950447413604,High
4642,Stock,158.22999572753906,25.562392022330023,High
4643,Stock,156.55999755859375,25.426445950629223,High
4644,Stock,158.8300018310547,25.479047311938118,High
4645,Stock,159.91000366210938,24.672175076300256,High
4646,Stock,160.25,25.432529970612393,High
4647,Stock,161.00999450683594,25.514272497366175,High
4648,Stock,161.14999389648438,25.66994214563308,High
4649,Stock,160.86000061035156,26.371758262064233,High
4650,Stock,160.72000122070312,25.33462004364661,High
4651,Stock,161.58999633789062,25.15577458879562,High
4652,Stock,160.77999877929688,25.45882838171835,High
4653,Stock,162.3300018310547,25.452164905758096,High
4654,Stock,159.61000061035156,26.348051028170726,High
4655,Stock,159.8800048828125,23.82377473161598,High
4656,Stock,162.16000366210938,25.075991365577817,High
4657,Stock,162.1300048828125,25.782170491521494,High
4658,Stock,161.1999969482422,25.02229877698442,High
4659,Stock,162.41000366210938,25.760111424404286,High
4660,Stock,163.17999267578125,25.433983314744506,High
4661,Stock,164.1999969482422,25.24296715078535,High
4662,Stock,165.6300048828125,25.63598517747584,High
4663,Stock,164.86000061035156,26.26454273816714,High
4664,Stock,165.00999450683594,24.81362951937595,High
4665,Stock,165.52999877929688,24.439757635434752,High
4666,Stock,168.5,25.64111257781448,High
4667,Stock,168.0,26.341720849356914,High
4668,Stock,166.8699951171875,24.947380616095234,High
4669,Stock,167.69000244140625,25.02623168915468,High
4670,Stock,168.67999267578125,25.1863649314582,High
4671,Stock,167.91000366210938,25.85326354542476,High
4672,Stock,167.30999755859375,24.92034138365376,High
4673,Stock,165.35000610351562,25.798422373785435,High
4674,Stock,164.77000427246094,24.120145320692775,High
4675,Stock,166.83999633789062,25.334639482082828,High
4676,Stock,167.52000427246094,24.318127207128125,High
4677,Stock,167.1300048828125,25.604967396472244,High
4678,Stock,166.52000427246094,24.60378582140975,High
4679,Stock,167.60000610351562,25.367241743174297,High
4680,Stock,169.08999633789062,24.58770414107648,High
4681,Stock,169.7100067138672,25.381950484223875,High
4682,Stock,169.99000549316406,22.46414170950168,High
4683,Stock,174.0,25.403267799555167,High
4684,Stock,173.75,24.944258933493447,High
4685,Stock,175.5,25.265791385088498,High
4686,Stock,175.44000244140625,25.44340815370872,High
4687,Stock,175.17999267578125,25.05162741124437,High
4688,Stock,175.57000732421875,25.401011324846014,High
4689,Stock,175.25999450683594,25.621296028338357,High
4690,Stock,176.22000122070312,25.2192006141282,High
4691,Stock,176.36000061035156,25.580823023393727,High
4692,Stock,176.22000122070312,24.59360033332114,High
4693,Stock,178.8800048828125,25.61413674971166,High
4694,Stock,177.52000427246094,25.414206037629594,High
4695,Stock,177.25999450683594,25.125250074696588,High
4696,Stock,176.61000061035156,25.397264779770918,High
4697,Stock,177.0,24.976695898607442,High
4698,Stock,175.69000244140625,25.822079321536705,High
4699,Stock,175.7100067138672,25.323377258558367,High
4700,Stock,177.0,24.72503203103193,High
4701,Stock,174.5,25.476427262936234,High
4702,Stock,174.5,24.686249127356792,High
4703,Stock,171.33999633789062,24.60551356641836,High
4704,Stock,172.77999877929688,25.305495020617908,High
4705,Stock,169.02000427246094,24.68201675889869,High
4706,Stock,167.22000122070312,25.642605440030525,High
4707,Stock,163.42999267578125,24.994520828670105,High
4708,Stock,164.58999633789062,24.700461873686702,High
4709,Stock,163.6199951171875,25.743018934743322,High
4710,Stock,164.57000732421875,24.99362588437957,High
4711,Stock,163.3000030517578,25.32887028543918,High
4712,Stock,159.77000427246094,25.91873759535283,High
4713,Stock,159.85000610351562,24.47097107492024,High
4714,Stock,160.32000732421875,25.87961327243707,High
4715,Stock,160.10000610351562,24.67326825849656,High
4716,Stock,160.27000427246094,24.666922406956076,High
4717,Stock,160.27999877929688,25.39492900768334,High
4718,Stock,160.30999755859375,22.832052176003284,High
4719,Stock,163.22999572753906,25.75015272894324,High
4720,Stock,162.10000610351562,24.453387966030135,High
4721,Stock,162.92999267578125,25.350346645811296,High
4722,Stock,163.72000122070312,25.246742252851817,High
4723,Stock,162.97999572753906,25.74214368903419,High
4724,Stock,162.6699981689453,24.55692188662346,High
4725,Stock,164.14999389648438,25.690159203293028,High
4726,Stock,164.0800018310547,24.097650001402183,High
4727,Stock,163.16000366210938,25.71165962465628,High
4728,Stock,160.77000427246094,23.969055456034923,High
4729,Stock,162.33999633789062,23.226862172017253,High
4730,Stock,164.57000732421875,24.11658967825981,High
4731,Stock,163.66000366210938,24.711473918093326,High
4732,Stock,166.1999969482422,23.652097960051094,High
4733,Stock,168.25,22.86891349959545,High
4734,Stock,172.49000549316406,25.454404813483723,High
4735,Stock,173.11000061035156,24.705952832418234,High
4736,Stock,172.47000122070312,24.78196815149155,High
4737,Stock,169.85000610351562,25.504836280833064,High
4738,Stock,167.80999755859375,24.121714626494807,High
4739,Stock,166.57000732421875,25.43652675028388,High
4740,Stock,165.02999877929688,25.29150758196584,High
4741,Stock,166.3300018310547,25.15065180938888,High
4742,Stock,167.00999450683594,24.72785071722833,High
4743,Stock,166.8000030517578,24.504367172566273,High
4744,Stock,167.27000427246094,24.08783242278446,High
4745,Stock,166.91000366210938,25.50433549654957,High
4746,Stock,165.10000610351562,25.064789260511834,High
4747,Stock,162.8000030517578,25.18836463102779,High
